angle,label
81.40084064923602,1
78.40319113840984,1
77.47875734673747,1
77.37099258741208,1
76.93711931378871,1
76.79183613898898,1
76.50993359421439,1
76.30186745537178,1
75.48011489778568,1
75.48141539989074,1
75.16575274270164,1
74.93699935935659,1
75.08114922368662,1
75.0753352976716,1
75.04583712781921,1
74.91604719581461,1
74.67278179287258,1
74.60777692528406,1
74.56497169084484,1
74.49817833102652,1
74.4625000376604,1
74.49293039196075,1
74.5415870512457,1
74.58840785130735,1
74.8538942432307,1
75.03575813956127,1
75.18018772811725,1
76.33410190609119,1
77.09394893754867,1
77.32994166631613,1
77.85613868419253,1
78.48525634662985,1
78.79322750963588,1
78.91042866010984,1
79.05878937225077,1
79.14839853327986,1
79.22829890829472,1
79.23395896191944,1
79.20634721103099,1
79.03579963611973,1
78.82778743636347,1
78.59430061309463,1
78.38510719392497,1
78.30977853764794,1
78.1670339609297,1
78.06631178227182,1
78.11437233083339,1
77.98108534740169,1
77.95011443530181,1
77.93116594194854,1
77.94069654761846,1
77.93120326692068,1
77.90146564757977,1
77.91508527501908,1
78.02605344186986,1
78.13720355304092,1
78.14103896031475,1
78.12054282585109,1
78.06205998426951,1
78.00496701117908,1
77.74253076809582,1
77.71583403446772,1
77.6508652664058,1
77.63987795306835,1
77.75621094120594,1
77.78436099487368,1
77.85504499826658,1
77.76053280142226,1
77.82816547551671,1
77.94538590843125,1
77.9878974349052,1
78.05565600916793,1
78.10288305850649,1
78.14413909056849,1
78.20355450057554,1
78.2348573855285,1
78.27383467915895,1
78.29756440442806,1
78.26773219602309,1
78.25046304468276,1
78.2111596856377,1
78.17399006728965,1
78.03722927782466,1
77.9346897406518,1
77.84899143897779,1
77.64778539721358,1
77.5472023010902,1
77.51229551158976,1
77.50281380280295,1
77.52314455779015,1
77.53260335039319,1
77.5210204153085,1
77.48548923400804,1
77.46344996065999,1
77.43311301920015,1
77.45454490184001,1
77.48639021298604,1
77.47656949029475,1
77.4324745252178,1
77.34814135608333,1
77.35251646910852,1
77.42918453843457,1
77.44559294342707,1
77.45917932743176,1
77.59846859406765,1
77.64432613545183,1
77.6548656643953,1
77.62896760867773,1
77.61685377425387,1
77.60129202633169,1
77.4934077728382,1
77.46707173642696,1
77.37242012607166,1
77.37553067937743,1
77.38009607514786,1
77.42512700531546,1
77.43598282084847,1
77.44490854300649,1
77.43644944013619,1
77.43822966599276,1
77.43606918581624,1
77.44149414819132,1
77.43681177292821,1
77.45846578080358,1
77.47541794120615,1
77.46729585120816,1
77.47239794729884,1
77.4697020410179,1
77.48116901405804,1
77.48742279952637,1
77.5334008567006,1
77.57225371538333,1
77.59817018476264,1
77.60110600371033,1
77.63461143682532,1
77.68605330069892,1
77.66715507461642,1
77.65064946152629,1
77.64345118761138,1
77.59715083932196,1
77.59027466887676,1
77.57455376674885,1
77.43553464621979,1
77.41514582088412,1
77.43475308272703,1
77.43180391959862,1
77.4149528936898,1
77.44656900514309,1
77.48821653655548,1
77.69072233997996,1
77.89531382566037,1
78.21892311059493,1
78.38256254466658,1
78.49465500813956,1
78.60220958108837,1
78.78669059929044,1
78.99406333978142,1
78.85412875503376,1
78.72056089225552,1
78.54856760721246,1
78.46491527795867,1
78.40700710025186,1
78.39898130503522,1
78.47692148062089,1
78.51705887829041,1
78.54918545498812,1
78.5553215471613,1
78.5386100410207,1
78.6021341736064,1
78.58158450332682,1
78.5866303109646,1
78.63885857525398,1
78.73861256775761,1
78.77092426945347,1
78.79750097486595,1
78.82832183018539,1
78.82510545714248,1
78.94502387438963,1
79.12587943688229,1
79.18901607977885,1
79.20798532597806,1
79.19459228852178,1
79.20278992920586,1
79.16093443704199,1
78.98533040090632,1
78.99819763636211,1
79.12917838940365,1
79.1348997903115,1
78.94291224286361,1
78.75715833419682,1
78.66965638015881,1
78.63870253224077,1
78.64197508169293,1
78.53396795814334,1
78.50723070613432,1
78.47554376809218,1
78.44441608794536,1
78.42183654639786,1
78.2660272096753,1
78.12277067234713,1
78.05737877928456,1
78.04515446826484,1
78.00444120263909,1
77.82836547661985,1
77.24825227215908,1
76.88160660542592,1
76.75843139248323,1
76.71311977676237,1
76.74464614098648,1
76.77370274647384,1
76.74896289837086,1
76.6622727887788,1
76.6515525974391,1
76.64086069308378,1
76.59860332693832,1
76.53039491491727,1
76.43608171393274,1
76.41910791017402,1
76.43970794712585,1
76.42411597799706,1
76.41242929995413,1
76.4167650830848,1
76.47274604872138,1
76.5706628912258,1
76.64333377136617,1
76.81286392757814,1
76.94375243207904,1
77.03747996970125,1
77.0804259435177,1
77.12255104770128,1
77.10248240943777,1
77.10290037312814,1
77.11582504577854,1
77.1911667628792,1
77.22290413667035,1
77.21478181416921,1
77.20720381868695,1
77.17727795688052,1
77.15533437319871,1
77.18499563539666,1
77.2500321142506,1
77.32589254906142,1
77.39356078223817,1
77.52424642851732,1
77.58169731922688,1
77.5940688258884,1
77.59718814171086,1
77.59756948872875,1
77.62655835680302,1
77.64145661777395,1
77.6438323466565,1
77.64156449687039,1
77.63913047457386,1
77.63736542021033,1
77.65030694636887,1
77.65473401067926,1
77.66540790509808,1
77.64029078351028,1
77.59044660032127,1
77.46854379419037,1
77.39042443471482,1
77.33404708670153,1
77.24149538799395,1
77.1810388437902,1
77.12391363170309,1
77.05814244394352,1
77.01922319293328,1
77.00042550426616,1
76.93293093034033,1
76.90533413297452,1
76.88765214258828,1
76.84682677764117,1
76.75314602073115,1
76.7629889752839,1
76.80981159483349,1
76.7960893340872,1
76.71166863566818,1
76.68098180900367,1
76.65751349089444,1
76.68008963153781,1
76.692743258483,1
76.78639778448705,1
76.85056167069115,1
77.00058045103782,1
77.20511407231541,1
77.36734062027674,1
77.42830614559288,1
77.526772067432,1
77.6293339920606,1
77.66727844986188,1
77.74433804749158,1
77.79584339183583,1
77.78434784959181,1
77.76777619261775,1
77.74494081987261,1
77.78389870702986,1
77.8106183077834,1
77.84738882762832,1
77.86363508600806,1
77.86552924328149,1
77.92963310984447,1
77.96369565784451,1
78.03957025165293,1
78.07772922468268,1
78.09513567571818,1
78.0879031279567,1
78.08162058423224,1
78.086694537425,1
78.08844636947671,1
78.08798128405267,1
78.09925266459216,1
78.10024347389623,1
78.10542215844423,1
78.13282060677517,1
78.13431227807659,1
78.13465680734787,1
78.15886107434629,1
78.180503981374,1
78.1846179776636,1
78.18691161640224,1
78.21188859732447,1
78.17290813416211,1
78.10278452864512,1
78.02226701756989,1
77.94774482902243,1
77.9534276984349,1
78.00055157755878,1
77.31319124498508,1
76.87791452601236,1
76.71709922494922,1
76.69814995601655,1
76.70424819346285,1
76.71420258730562,1
76.69011570698753,1
76.64129038703884,1
76.58796874417028,1
76.4900015202915,1
76.37858111871773,1
76.35579393724036,1
76.39791146007408,1
76.37232710621392,1
76.35299160902056,1
76.37605906754287,1
76.43897153223864,1
76.52994492581767,1
76.72072130339794,1
76.8430126424788,1
77.02426638947065,1
77.55602487108165,1
77.78148472405283,1
78.47657780141267,1
78.99496180701958,1
79.26242383046964,1
79.21832751157075,1
79.17486594258554,1
79.07000210687075,1
79.04815443860437,1
78.94954723010873,1
78.88635617323905,1
78.87079771746139,1
78.78097681029591,1
78.5735395151375,1
78.49665750730767,1
78.3275650367741,1
78.30165938599585,1
78.13684747609283,1
77.79102894390616,1
77.54256127233857,1
77.36994913040425,1
77.20959808879785,1
77.11167505356747,1
77.07187753841485,1
77.09053767412298,1
77.11532473843623,1
77.22553602152715,1
77.42402766954609,1
77.41729641226786,1
77.28848297537132,1
77.11653232435135,1
77.17216362928482,1
77.32490188621104,1
77.46191155496136,1
77.79505818658194,1
78.03137808330492,1
78.04902945316738,1
78.10824529024748,1
78.07549176031934,1
78.04329124327396,1
78.02030968065665,1
77.95716334876349,1
77.92621248945976,1
77.84501284131265,1
77.82624330480155,1
77.81353492181395,1
77.79288783811714,1
77.76396725497928,1
77.6782569246862,1
77.62033399724783,1
77.58134164375345,1
77.55809269084486,1
77.54531094036231,1
77.51482636903418,1
77.52150095647164,1
77.54088383394746,1
77.5161591686282,1
77.44228342835834,1
77.40421920314968,1
77.36562079190675,1
77.29405881372806,1
77.14497081747419,1
77.02111123560981,1
76.88260355542401,1
76.81824773788598,1
76.77341159906335,1
76.62902270926291,1
76.60120650505857,1
76.51354039043866,1
76.51043304989052,1
76.45946773885333,1
76.49911076013414,1
76.42474177705068,1
76.54802529982284,1
76.60743123808645,1
76.60636044574514,1
76.5925604425776,1
76.48215033723012,1
76.28433131337373,1
76.07235715192147,1
75.77956873960566,1
75.63648080040211,1
75.5145567879632,1
75.46999878664083,1
75.46658074318374,1
75.41759120620023,1
75.41459153521599,1
75.50040945605063,1
75.64267184184858,1
76.20345909786454,1
76.61491482511141,1
76.72864911930733,1
76.78698984463512,1
76.75513580696017,1
76.68960139429699,1
76.62470822940634,1
76.5178971586822,1
76.50216942461397,1
76.46700508555435,1
76.44655795901977,1
76.50231882266738,1
76.57913218103936,1
76.71452398043013,1
76.77736938508464,1
76.79141795652252,1
76.81978125829315,1
76.7775303251728,1
76.63357170896677,1
76.52271195630249,1
76.3939096153913,1
76.40163045620328,1
76.37256977904448,1
76.31849616470673,1
76.27526218227598,1
76.27646594174895,1
76.22264339524804,1
76.13769198572551,1
76.11200198283218,1
76.10388943631384,1
76.07089107844635,1
76.00940263296503,1
76.02479751424015,1
76.03664277789137,1
75.96509032365094,1
75.97836880389596,1
75.98003833902969,1
76.03779303923636,1
76.06123978716718,1
76.07452930675952,1
76.10864672002174,1
76.11370282103087,1
76.11329298676422,1
76.13239898678154,1
76.28969756257182,1
76.64350652319854,1
77.10350006364361,1
77.47541320912396,1
77.48206152494463,1
77.52306021959701,1
77.50557852542856,1
77.58906462401464,1
77.58902384187653,1
77.60772280347388,1
77.62079089744749,1
77.51548857879223,1
77.5172377968969,1
77.52506020035327,1
77.586573682119,1
77.62760948672386,1
77.65309348744609,1
77.68282328191543,1
77.66119811442556,1
77.64288740194463,1
77.76108763693433,1
77.79367224585238,1
77.8534212882567,1
77.85987832059939,1
77.81172527003469,1
77.846570108331,1
77.96753582746751,1
77.9668640026447,1
78.08938847661676,1
78.16892513479605,1
78.2843351622747,1
78.58627483892019,1
78.67370953799288,1
78.7536421286978,1
78.80572746285995,1
78.84465064631716,1
78.8397222632063,1
78.87528261298172,1
78.894779258327,1
78.8963428333737,1
78.69772320737839,1
78.47382180667513,1
78.25354879625027,1
78.17352159698532,1
78.39175759669591,1
78.55272609062955,1
78.4946391623652,1
78.4613562089316,1
78.43907850456449,1
78.33570528117961,1
78.26375417869822,1
78.26138796591462,1
78.28459059790899,1
78.30953996911938,1
78.30638767373163,1
78.30882469052787,1
78.22846998189723,1
78.12674708483368,1
78.18301890409181,1
78.09203448147916,1
78.03362633407203,1
77.95177829397727,1
77.7233328916169,1
77.60759906321434,1
77.4737356255363,1
77.30588656124209,1
77.22277873134443,1
77.18735377882095,1
77.2566431166318,1
77.37903990143857,1
77.38934447193766,1
77.41185142434007,1
77.4459948227434,1
77.51836468126152,1
77.51491363993304,1
77.52442358808678,1
77.50856031137955,1
77.40191890128362,1
77.29981816114906,1
77.1549059944435,1
77.09635455878197,1
77.01427418859869,1
76.91158354660935,1
76.87240155740628,1
76.73062637962873,1
76.49083248237483,1
76.28607927806888,1
76.16451681158863,1
76.02906521056812,1
75.98656616332164,1
75.95379483345823,1
75.93106900795337,1
75.92821063642613,1
75.94258866361027,1
75.91896602644472,1
75.862786132991,1
75.79005581181735,1
75.71765797492372,1
75.69045179263354,1
75.63486478146416,1
75.60835800488199,1
75.53804519784966,1
75.52580292093027,1
75.54916821985388,1
75.56218251505936,1
75.50142764641495,1
75.43336894901684,1
75.2765017976166,1
75.1264849635351,1
75.12099334403365,1
75.09647501599731,1
75.10120222662954,1
75.10308782634786,1
75.10939005312916,1
75.10331727934137,1
75.05538217084992,1
74.98098629713336,1
74.77335306355678,1
74.72722614047976,1
74.77025015929654,1
74.84487608320393,1
74.98416826377087,1
75.0251972693004,1
75.16262988141601,1
75.30159708919757,1
75.43897123013137,1
75.62584587738709,1
75.64096012362543,1
75.69753128131183,1
75.76046632643857,1
75.81787016308643,1
75.71883205478503,1
75.7075968724203,1
75.72185969230824,1
75.85005448733847,1
75.85357517506453,1
75.95145452727405,1
76.00418749357647,1
75.98687764118912,1
76.01769414919067,1
76.02047097459948,1
76.22134017453423,1
76.27351885558295,1
76.29568165248186,1
76.41357466820521,1
76.66254643430237,1
76.86532660722203,1
76.75409040694963,1
76.6674131685751,1
76.47088239255814,1
76.40001731737043,1
76.36237909752585,1
76.28005942308586,1
75.95710321505382,1
75.77094760616804,1
75.46982212682393,1
75.31179539479936,1
75.20815044499484,1
75.24808625324911,1
75.30038162073127,1
75.38724996856445,1
75.48496261144528,1
75.57670072479732,1
75.69436395245154,1
75.89064191550293,1
76.0827319465943,1
76.63650213952167,1
76.90208934297017,1
77.00105706235624,1
77.07693760663106,1
77.05537209849301,1
76.80759069660157,1
76.68799416143324,1
76.6401421417251,1
76.64276187203458,1
76.65964715315803,1
76.59547486297355,1
76.58402724856774,1
76.61105154890012,1
76.69700441213604,1
76.77951848979481,1
76.75506745380473,1
76.79315619982165,1
76.81281456071102,1
76.83858446928792,1
76.82475107264902,1
76.81921092408102,1
76.7831920657058,1
76.70277161396785,1
76.59015252747574,1
76.5873596980685,1
76.28349195712018,1
76.16457459096479,1
76.00291282594895,1
75.8661505441097,1
75.68956679495008,1
75.6214032309558,1
75.40616583986099,1
75.3499672225346,1
75.29441554191379,1
75.19548112747424,1
75.15379902529544,1
74.8549979253245,1
74.79969399744814,1
74.7138013872201,1
74.72802298357341,1
74.73095680691638,1
74.69151397597128,1
74.62035034962302,1
74.57234400199934,1
74.43256011435453,1
74.26732997769864,1
74.18059370719017,1
74.08065268328814,1
74.07308156528033,1
73.9834620707817,1
74.02056402460481,1
74.04127501967297,1
74.04952415697824,1
74.0629906525421,1
74.0923906340015,1
74.11909441323799,1
74.12624935155614,1
74.13395103637616,1
74.0861586836635,1
74.0654674130658,1
74.01151384017477,1
73.9109873999562,1
73.85514804406279,1
73.77689040012962,1
73.51055804460012,1
73.52035426962705,1
73.58762478984482,1
73.65018661375456,1
73.70106054125263,1
73.77126469399293,1
73.78699703873201,1
73.81038128809878,1
73.89058179035815,1
73.99989759367428,1
74.08239895897047,1
74.12279988497968,1
74.18974252934018,1
74.26063166244812,1
74.28440178135749,1
74.295583517856,1
74.31435100878998,1
74.30039870566652,1
74.32532024061096,1
74.31568867364793,1
74.30822005783976,1
74.22421871137578,1
74.2431533632218,1
74.2358887869527,1
74.19206905602445,1
74.13161767346134,1
74.19577798129127,1
74.22948109350465,1
74.28825939497587,1
74.29339915843326,1
74.30118481329461,1
74.2624814914398,1
74.32777816139709,1
74.44938078653486,1
74.55415736448015,1
74.83563381163279,1
75.0731273751813,1
75.25527239589597,1
75.4847886548493,1
75.69025840936345,1
75.77300322672781,1
75.8895658910355,1
75.91855679426969,1
75.88667352930482,1
75.87922175877884,1
75.85953382774221,1
75.98700819534162,1
75.90012787360112,1
75.84610378058554,1
75.79953732583725,1
75.77878742754297,1
75.80638697434875,1
75.95174321893177,1
75.95264458976389,1
75.91497604869923,1
75.9432087740121,1
75.98978054945754,1
75.9998609321975,1
76.01264954907784,1
76.02816110778211,1
76.04547828583641,1
76.04558786014036,1
76.01967466816087,1
75.9868080804079,1
75.99747555545366,1
76.01023200787813,1
76.02903685776653,1
76.12694033136293,1
76.12837506545827,1
76.1181643880266,1
76.05765217887028,1
76.1386451016245,1
76.22631590623656,1
76.18395922494744,1
76.18073891897455,1
76.18020730571111,1
76.26326120335655,1
76.28247922613292,1
76.34049752363255,1
76.48866167211135,1
76.54343749079179,1
76.40099927444507,1
76.32571532218853,1
76.1614050774575,1
75.97939804017577,1
76.0050328524746,1
76.07816378976649,1
76.20007082065565,1
76.280416276861,1
76.44516615803735,1
76.462774405571,1
76.33994242455482,1
76.19381925530155,1
76.07032046299621,1
75.81337658273546,1
75.6238168501883,1
75.46815421054038,1
75.3892250488089,1
75.34241371292497,1
75.31952248036262,1
75.30685024652644,1
75.29499651211924,1
75.21909696780574,1
75.07535617885333,1
