angle,label
127.92889957050956,1
119.26100847122622,1
116.39739363685558,1
115.51636887194225,1
116.16226213484225,1
116.9868208305991,1
120.75405750353721,1
122.50686390080871,1
123.86429093165744,1
125.18361102058358,1
124.4952161994267,1
123.79719793804523,1
123.39000190940487,1
123.65196585537883,1
121.30346515492654,1
121.00571682112513,1
118.83195730626726,1
117.40286394718684,1
118.78004217848367,1
119.37574817713814,1
119.96789691102875,1
120.68474225404306,1
120.9631344690146,1
121.19894421086819,1
121.02673554845869,1
118.2591739357158,1
116.15991592857634,1
118.86665892792733,1
118.93195982314418,1
118.06889586803331,1
114.06436612626197,1
118.95399710038353,1
122.26370616483513,1
121.93260025595266,1
118.72791035399625,1
117.75552356934772,1
118.82355303866741,1
120.86175029756716,1
119.01075713828611,1
121.58110469816805,1
122.00779506658876,1
121.61121723146458,1
120.47434816244281,1
119.43785702581806,1
119.76471459314901,1
121.54115728569039,1
122.43348020498361,1
122.28981624109211,1
122.3610259017161,1
120.99304641158285,1
120.09708875291284,1
119.53113731545916,1
118.347098966315,1
118.39355274358682,1
118.96129342124635,1
119.87668837521946,1
120.02386566587526,1
122.94546920631682,1
129.25465384136254,1
131.4883176177195,1
131.75805990934438,1
131.7278913019508,1
131.52089618912876,1
131.03889147787714,1
129.61945958021136,1
127.13491803887852,1
127.20033737089457,1
128.77611785096246,1
122.14926622362051,1
124.13032063199938,1
112.66544921599595,1
111.20920302873434,1
109.19826589308171,1
110.0610448593316,1
111.66116245037834,1
110.62649582196188,1
109.05343101428369,1
109.28058503771825,1
111.43766874940634,1
111.68708196406168,1
112.37598747807048,1
111.92282110072456,1
112.78446336165003,1
113.856359194232,1
114.56941993356433,1
115.52953787572824,1
115.59361017804652,1
115.97324429729005,1
116.90732380353704,1
118.69288064979492,1
120.09127302373003,1
120.16790723952612,1
120.24591995569278,1
121.61081511050546,1
121.58499172570434,1
121.60641554768598,1
120.7544974292001,1
120.29668726936347,1
120.32175057358876,1
118.57496348780394,1
116.84227273599934,1
116.06911654776428,1
115.60869302819636,1
116.14866516509048,1
116.48991758142813,1
116.70560666567546,1
117.04301114583532,1
117.36305462110612,1
117.79011987708812,1
118.00611121623666,1
118.14206282880862,1
117.57532441016738,1
116.17478419438986,1
116.04782020229771,1
115.46173672297414,1
115.42416941736019,1
116.1003423341415,1
116.93505218531581,1
118.19752300369757,1
119.0958004872938,1
117.8725379956203,1
117.62489887714013,1
118.94468434172745,1
118.90632193096558,1
118.5308062136266,1
117.93105445948741,1
116.67106805755574,1
116.31330517267344,1
116.87728477148471,1
117.34457858647896,1
118.3443691102557,1
120.53442537541598,1
121.27074095918945,1
121.29287201888897,1
121.236931732119,1
124.17182340964605,1
123.28859511770081,1
122.72754637833015,1
122.87609015287619,1
122.82774282651843,1
122.90616888241485,1
123.25778720214628,1
124.70934334829008,1
125.49279022199553,1
127.09547954054355,1
127.42835339412662,1
129.02267229537247,1
132.12324999625977,1
132.19551689314036,1
135.4121693353341,1
131.25671947961845,1
132.8153585335152,1
132.97421948421507,1
132.71316158528663,1
132.65146786480034,1
132.0042682419432,1
129.93310697028713,1
126.50368187823722,1
125.01084062920651,1
123.7834977308564,1
123.99950245902117,1
124.7023115166096,1
124.9597129116409,1
125.19700217115522,1
125.94057544820994,1
127.4037598530044,1
127.44473193217704,1
127.26784709953282,1
127.90310002180144,1
128.03841992837707,1
128.524939855325,1
130.7362059371433,1
132.66086059206376,1
132.96751910669147,1
129.63426644194993,1
129.49834277823007,1
125.90618140652835,1
124.40212526827766,1
121.05495201577953,1
119.54207200151704,1
117.22172625194624,1
113.4778885239459,1
113.0570224022952,1
106.8430222684739,1
108.27891695191205,1
120.61852598112074,1
122.51579584489919,1
122.44366050011763,1
122.66462727022787,1
123.72294097898914,1
124.52616384566385,1
124.98513609565725,1
125.73112817911115,1
125.6948753742859,1
126.27237930531376,1
126.66323468625329,1
126.51636267304991,1
127.14063782283024,1
126.65049906271356,1
126.75076481136873,1
126.50502117140636,1
125.97443005009146,1
125.91982600477523,1
125.66778192611994,1
125.6063516082727,1
125.69768360347655,1
125.99865348832124,1
125.78618034309612,1
125.8219694829699,1
125.82592310211209,1
126.47165647501987,1
127.07826504954078,1
128.34821216290746,1
127.91560396174485,1
127.16884941083083,1
128.7911399207028,1
129.81319615619157,1
129.27906764052076,1
129.269853453493,1
130.29150969486847,1
129.90293831978545,1
130.9028017736789,1
131.34285949826477,1
131.07874039932852,1
130.4783151114489,1
130.12911824007242,1
130.0442962506452,1
130.85126309046174,1
130.2231546459419,1
129.9767015131725,1
130.07931514294225,1
129.4861771661725,1
129.72076938704788,1
128.09985681307015,1
127.55139347159228,1
127.38149974764453,1
127.26609373749014,1
127.00449505249033,1
127.94577957826723,1
128.6302536741005,1
128.7904781217702,1
129.17048641980264,1
130.02347315753244,1
129.23029551409675,1
128.67844617956501,1
128.58260041903904,1
128.37479761433946,1
129.70911564252953,1
130.05619251165615,1
130.08222304150067,1
130.8369048542071,1
131.06471794156508,1
131.205980468228,1
129.11358357317494,1
129.12574145944012,1
129.20111749780403,1
130.02424956205667,1
131.53755309040616,1
132.04138868598284,1
132.38817823734345,1
132.52730668655755,1
132.52811315290253,1
132.43236419191007,1
132.52198612246778,1
132.7215082150125,1
132.95236849212057,1
132.95727955150238,1
132.8418081886555,1
132.58092413267622,1
132.26258054506036,1
131.82672785575957,1
131.7738347175,1
131.67359728426138,1
131.72165507926096,1
131.97786020413895,1
132.03127665057954,1
132.12112862174556,1
132.3609746077859,1
132.6182281953144,1
132.63487814571278,1
132.57756141635406,1
130.50179135637993,1
129.0269996727996,1
128.76460880381495,1
129.8837509208361,1
130.65984122585934,1
130.0967170843729,1
129.17155388887716,1
128.87246500443928,1
128.3693662686677,1
127.99168728193679,1
127.54982695885549,1
127.16637589289836,1
127.1533082812659,1
126.7886565707119,1
126.57308509273378,1
126.24495065340815,1
126.14622397198389,1
126.08840854745347,1
126.022754162679,1
125.22724046606919,1
127.05267178826512,1
126.75676781875764,1
126.59714742046076,1
126.4994501555976,1
126.59854589356715,1
126.97980751898247,1
128.88909146215371,1
128.96146654352026,1
129.18869150314612,1
129.42327179098368,1
129.48078723076063,1
130.93423810284705,1
132.12139338927815,1
132.30052958740987,1
133.1956685416792,1
133.73311172622454,1
133.83328763063082,1
133.87490516289105,1
133.9496855438827,1
133.96832999549497,1
133.92771669853482,1
134.02722080856236,1
134.13943193577023,1
134.50711104849645,1
136.3674194171667,1
136.27526279970718,1
135.39970305997025,1
134.13876775283802,1
134.39326489604696,1
133.4050031088342,1
134.01663571642686,1
131.9550557821112,1
128.68234411032068,1
132.1357741959677,1
132.77845361130613,1
132.9302306863018,1
133.18988257886517,1
132.9967695203992,1
133.04875730065913,1
133.0385928401502,1
133.1480331144044,1
133.28439700661448,1
133.39522475132037,1
133.67308412483882,1
133.95616469453276,1
134.28570478818986,1
134.45557409107306,1
134.52759074783214,1
134.56144188640812,1
134.5673149195454,1
134.56786445421662,1
134.61626178393968,1
134.5605727974723,1
134.58279182302104,1
133.18238104167773,1
132.46494649694358,1
131.8700597703067,1
131.46024348490977,1
131.23742403954705,1
130.9940630694724,1
130.52796547163337,1
130.5311051642695,1
130.2156230477365,1
130.11908741050578,1
130.0266435478102,1
129.97982383243408,1
129.9724224623613,1
129.86258013177724,1
129.7643733396941,1
129.3744311430358,1
129.13260842652485,1
128.99460432514354,1
128.96093729255674,1
129.06676783576685,1
129.14000475130277,1
129.0103310801647,1
128.93661301182027,1
128.98607618129896,1
128.8838857985325,1
128.59934826072652,1
128.4284923217037,1
128.5249313577727,1
128.50726454848453,1
129.17047152010886,1
129.22962063798664,1
128.96504560956913,1
128.93830388744183,1
128.94733701437318,1
129.05998337575602,1
129.08110642347717,1
129.0103681976169,1
129.12103082873105,1
129.53682138133107,1
130.15727129845914,1
130.62502214721573,1
130.6672349821426,1
130.64362034951756,1
130.638850389835,1
130.65855575867138,1
130.80012474158713,1
130.9496071618818,1
131.13400406838798,1
131.1376453099498,1
130.9353322443245,1
130.8240502416135,1
130.59679452026552,1
130.68566920565726,1
130.206888733764,1
129.53340058242327,1
129.3449222379321,1
129.6237411348218,1
130.0454033787112,1
130.67155864942004,1
131.29385104397684,1
131.43991862392483,1
131.4608748245004,1
131.49366194719562,1
131.47099065945122,1
131.4614598439714,1
131.46890248167128,1
131.68989250864055,1
131.95639836254924,1
132.08545800145973,1
132.17658259873934,1
132.26631063893757,1
132.29373990172763,1
132.28935381189913,1
132.444178853576,1
133.12282556116975,1
133.2868015930423,1
133.1321314542779,1
133.0332714347688,1
133.00912525251533,1
133.16051018083832,1
133.13848667625348,1
133.0308693254567,1
132.82751684056427,1
132.67087895080923,1
132.61273318767994,1
132.80522019220393,1
133.01411641390075,1
132.99507347137725,1
133.0000737496159,1
132.95634488291375,1
132.87217313876536,1
132.83865014852694,1
132.73550992623123,1
132.7222797332838,1
132.64305923402424,1
132.63050904285174,1
132.62656113780193,1
132.69191485206855,1
133.00320801774345,1
133.00626413618326,1
133.11470368838462,1
133.2274458037654,1
133.30594810296344,1
133.4025675955267,1
133.4059332257681,1
133.47851557307786,1
133.62613459320247,1
133.91950658499428,1
134.0702481977492,1
133.8377830383386,1
133.66942810911758,1
133.6953614231246,1
133.58539790558393,1
133.2533088842252,1
133.3003202322132,1
133.28909666037714,1
132.7867658440375,1
132.65258578638003,1
133.93641094774634,1
134.11320516531285,1
134.01466332320268,1
134.1219446935518,1
134.3016529189446,1
134.3888402579688,1
134.3415581695755,1
134.32397434696836,1
134.01304145918172,1
134.0455861768595,1
133.57887508488878,1
133.72336118774186,1
136.74822012186218,1
136.79730019810097,1
136.97465605764842,1
137.05060285967974,1
137.1425821657606,1
136.9976004288676,1
136.81202223380805,1
136.33685853487071,1
136.26399046324457,1
133.6944304232847,1
134.19361041216297,1
134.3104890919152,1
134.4010172808383,1
134.76860438208973,1
134.59562370532905,1
135.49868269674553,1
135.61050235496404,1
135.25894635644076,1
132.340849926037,1
131.51505315088465,1
130.00701625701,1
128.50223511101382,1
128.72257926542937,1
129.2411662120776,1
129.51015645155337,1
132.45388999286052,1
134.8728940326681,1
137.50060955996793,1
138.2874150405067,1
137.89853037874875,1
138.98816443472168,1
138.93447143061735,1
137.08498413523213,1
136.88392671651778,1
135.53732678955055,1
133.9670855071601,1
132.75508520428832,1
133.32613012071127,1
133.4084347851355,1
134.3103776696541,1
133.15926732634577,1
133.0238648266274,1
132.31303757549153,1
131.05490687093447,1
130.69875951642393,1
130.7711497980243,1
129.92931440213292,1
130.06932779926458,1
130.20250925554592,1
130.20500481413205,1
130.5135632902028,1
131.4376921160855,1
131.79827690116,1
132.43624959092207,1
