angle,label
64.20766366273168,1
113.9435437481401,0
51.281713784464,1
121.21155075569406,0
127.71347297180468,0
132.9473416318196,0
84.14225743756103,1
55.69643889823027,0
141.27660755872822,0
116.9108982295054,0
148.92950528881917,0
151.35789085604296,0
124.44175812150084,0
73.55821587276843,1
80.49374644114069,1
72.25940200179929,1
66.93669813204806,1
72.13956304553373,0
93.56258798596942,0
71.71015014195235,1
144.20164750485722,0
71.16027648090798,1
148.9554195962163,0
71.51340404816126,1
113.89754154740612,0
72.13271663301121,1
92.03834400003112,1
114.04307530681368,0
82.96715734758848,1
69.34726779906897,0
68.87955635361955,1
148.23534324863004,0
68.17911152628456,1
84.21611150603846,0
69.49494645945818,1
71.75437130810008,1
72.4464444507329,1
72.87474833081347,1
71.98223454713566,1
71.08496313348384,1
132.63597358827354,0
76.88985704095452,0
71.17234926665712,0
68.47670241107156,1
87.91310136146015,1
85.14280707973208,1
120.6689758679574,0
68.19463173487578,1
71.94408677264674,1
72.8672242213155,0
121.0555673239942,0
69.28763301805847,1
72.75779336251398,1
68.39737671495432,1
61.60138156392708,1
130.64604504055728,0
151.22258811842147,0
63.5199850039811,1
69.13333715282276,0
68.75619502074854,1
72.45894428864933,1
149.4749851610279,0
70.16259087377824,1
71.64559066931281,1
120.57663276651796,0
70.98563558432907,1
64.8437684332113,1
113.78004011900376,0
63.87537567240468,1
69.43509718789265,1
139.15673643276548,0
113.82789526286068,0
73.01952934287637,1
62.46601368657175,1
120.70384981711624,0
113.80891604217636,0
140.06886088714097,0
73.3662248716795,1
69.77831043450051,1
153.55074561403634,0
68.88666552203271,1
128.00146345814315,0
147.3902427107641,0
85.00960849095422,0
61.41301243696615,1
68.0299520787368,0
119.74569826590016,0
68.77957457510863,1
85.77684111594918,1
71.63445326575898,1
69.90067635031282,0
86.09218766199453,1
151.10243370120304,0
117.00520523562174,0
68.69226019926583,1
126.54633313634989,0
68.09376865196316,1
136.03191537014408,0
147.0529954437021,0
72.5405518641826,1
149.0104256699321,0
68.20417981847854,1
68.2635453687416,0
65.52972759675927,1
72.4991526394885,0
73.06702219713272,0
62.223753048387486,1
135.18081637401767,0
84.9516080916368,0
160.2326212200018,0
66.18386666267716,1
69.45064223889466,0
82.9867705074692,0
120.95753076289677,0
85.97312404895942,1
69.81433346055724,1
84.21100740113391,1
68.72290419091534,1
91.92756491812838,1
72.45077335245102,0
69.80408225896652,0
72.41871541087862,1
68.52935966717585,0
67.97249596497734,1
69.67861478857346,1
67.84746961677045,1
132.44053276659284,0
52.77479332548364,1
92.62194694673752,1
70.09625224977155,1
132.3709696764567,0
151.61852723151296,0
120.90327500884932,0
72.35793089764502,0
86.34572504578445,1
91.59201904862164,1
84.0580901256667,1
73.82849276452346,1
69.38262864328229,1
132.48312181009956,0
85.20070351190988,0
85.69487086908909,1
154.88507375590032,0
72.37915064404487,1
154.221536483432,0
66.72903041693665,1
73.43927557183409,1
71.85384114128556,0
71.5768051706175,1
73.52843684962313,0
113.2507378503126,0
123.99030377371382,0
160.05122906397747,0
70.36383231491548,0
66.83962082644966,0
86.03935160766146,1
67.52543560389572,1
70.71311665076755,0
65.73005407467575,0
62.99662724625448,0
