angle,label
31.632844730055226,1
33.97062226255288,1
35.30997673708395,1
35.69454230977638,1
35.863518018478445,1
35.99368223674645,1
36.01067306608337,1
35.95415324562209,1
35.89058810994395,1
35.87834370370638,1
35.84567819802439,1
35.76857098990821,1
35.72185935064121,1
35.478534252130984,1
35.30880837907265,1
35.29707201760666,1
35.202780866474214,1
35.09811977294152,1
35.042669605228454,1
35.00369661118171,1
35.08785442594235,1
35.13273369928361,1
35.08620590240427,1
35.14383155654867,1
35.16672731763428,1
35.19587160502746,1
35.06466006639165,1
35.02016634848268,1
35.01966010274617,1
34.97723115168721,1
34.890610610310446,1
34.842191979635224,1
34.79670800390147,1
34.76574306274125,1
34.696644689555264,1
34.65208291180321,1
34.64672299479795,1
34.61320772384615,1
34.58344157010299,1
34.57360019083434,1
34.7234811755323,1
34.9109582317156,1
35.00539116696236,1
34.98694755689558,1
35.02386829798843,1
35.099685055991685,1
35.07793850256434,1
35.18878382165235,1
35.20020307634579,1
35.3224990327584,1
35.25840276868073,1
35.281493007788654,1
35.36281492022945,1
35.2958236976233,1
35.30145575776719,1
35.416432345832625,1
35.23826522691436,0
35.19845364364279,1
35.09439752833944,1
34.70370739687533,1
34.288599276196585,1
34.23125591566501,1
34.05994271382411,1
33.95428456223683,1
33.836839094514694,1
33.85508098829397,0
33.88275161819195,1
33.7313412428072,1
33.63351253204651,1
33.538155125221955,0
33.68639219089544,0
33.67124066213141,1
33.49862372536275,1
33.23804073665964,1
32.998146666643684,1
32.7622422826886,1
31.92956277894428,1
31.23959027349481,1
31.056390721540765,1
30.544285081494568,1
30.26200434529539,1
28.93262619948504,1
27.57758028165976,1
27.36983472608375,1
26.99601749111409,1
26.79822761637405,1
25.981371608374943,1
25.87950835494124,1
25.498481882087404,1
24.727658624270678,1
24.44059614214351,1
24.19053295627672,1
24.19651771189048,1
24.326162497091744,1
24.131818597677302,1
23.656047781476172,1
23.72249985472456,1
23.45499586582572,1
23.31053970988036,1
23.20195216310865,0
23.2415019545308,1
23.2558989770156,1
23.25299521764808,1
23.35513746559392,1
23.36209271221652,1
23.49968383773925,1
23.838357583380297,1
24.343841957433376,1
25.1818883353049,1
26.308558122182166,1
26.9811760583212,1
27.556679414113702,0
27.614485943809548,1
27.64785650853627,1
28.121839457945505,1
28.301929104653727,1
28.24600703068778,1
26.941907962347365,1
25.08358396661998,1
24.657914920054207,1
25.013525814516257,0
