angle,label
25.28349715115311,1
24.59142717997052,1
90.23279574373892,0
14.494730252575206,1
84.25999140553225,0
20.64113636714647,1
19.40584669182548,1
21.55134707084047,1
100.81466250449738,0
33.68639219089544,0
115.14280115232307,0
17.86583916489961,1
21.893032002957973,0
23.450133666263667,1
20.789364889155088,0
69.40050832261198,0
84.80339543935374,0
74.02285907352034,0
17.590526869563202,0
80.26971090233263,0
80.27551806118556,0
35.89058810994395,1
19.63790665377867,1
114.74939503389945,0
21.46909003432604,1
20.697637150014025,1
77.73823366387798,0
114.281767458885,0
68.75966103823382,0
69.48981506076743,0
23.1708069089072,1
26.45943380871657,1
25.481078937695493,1
84.79034248423356,0
75.07699437100631,0
78.59083319971128,0
20.29235006450297,1
83.96186135602356,0
91.92109180910305,0
123.19647466422153,0
76.78804344072103,0
13.763428786333666,1
16.90625097605461,0
24.013135025618784,1
24.719310256803748,1
34.76574306274125,1
101.71396106385508,0
100.90022104118452,0
101.78505548688052,0
68.51874179847421,0
95.626857717096,0
93.1879338983404,0
86.38618757280514,0
81.75178155010445,0
20.701857855853024,1
25.703509267389336,1
24.687760947095168,1
17.961653139135922,1
131.69269071889954,0
24.282154294873536,1
17.75525720955327,1
67.59721840164569,0
88.07341124234703,0
68.68161497674923,0
33.35583072743823,1
99.51498130411292,0
23.75627485286331,1
24.92449181325789,1
88.82754470709268,0
20.846545159256618,1
23.229733886413,1
25.53131116573847,1
26.077979533261463,1
23.19470868991697,0
23.72249985472456,1
28.75198947823793,1
21.81315673690297,1
85.93782758241925,0
24.926873865246968,1
114.3195236158023,0
93.87723550189251,0
19.77325458979864,1
90.31521310862767,0
19.96611585149505,1
129.8779978882517,0
95.25890016945704,0
32.046121845273454,1
68.87581898961642,0
103.31100470993556,0
101.81610407833756,0
17.235198683738556,1
121.14105912368906,0
35.30880837907265,1
10.885651064056717,1
122.91563494830652,0
82.48229219587684,0
18.338509562949305,1
26.308558122182166,1
74.77917326341063,0
25.441259466904725,1
103.17443205855052,0
17.075628178958624,1
