angle,label
177.2307606324719,1
176.1145208359502,1
175.3985402908485,1
175.0151162151993,1
174.75063469533438,1
174.62497859266662,1
174.45770538676464,1
174.35772837163432,1
174.19945794668152,1
173.98257946831302,1
173.93033202241315,1
174.08838399141638,1
174.05299016957207,1
174.067068862107,1
174.0754891751144,1
174.14834646893792,1
174.176872510909,1
174.21047768264927,1
174.2140556671238,1
174.22948980604764,1
174.2534149683666,1
174.2643970143665,1
174.28897969746365,1
174.50713251633044,1
174.57526692537238,1
174.72619227442107,1
174.74222290810852,1
174.745147685015,1
174.77639056205567,1
174.77209563417304,1
174.77468327758848,1
174.71835576737453,1
174.71188272724945,1
174.97696834769317,1
175.12863877021297,1
175.15779245389453,1
175.04239763514784,1
175.06288530840408,1
175.03881016751222,1
175.0916826746369,1
174.99137931756582,1
175.03232606696588,1
175.04766327384357,1
174.7082470619898,1
174.78754448766176,1
174.86227639120884,1
174.85419060133265,1
175.1766101044633,1
175.48530228387742,1
176.4553183969715,1
177.38154987873475,1
178.15193521546152,1
179.57882895331144,1
178.25263455331003,1
177.37395588536046,1
176.04654017711857,1
174.5746226370975,1
173.12334313399123,1
172.31856130481455,1
171.0525684568292,1
170.90159277758238,1
170.2616978290129,1
168.88430802877232,1
168.38384038008098,1
167.60231119720814,1
167.33652412058797,1
167.07763992542206,1
165.93296473426943,1
165.17784925617306,1
164.76029377779278,1
164.6954461019306,1
163.48706053187775,1
161.73970560365336,1
164.27228593260978,1
163.6542340757234,1
164.56409661344492,1
165.58536499440206,1
164.2661572462843,1
164.2753362193085,1
164.30618556611864,1
164.26405131558195,1
164.29300744796055,1
165.3657585805904,1
167.04096069501605,1
165.71183219539782,1
165.23090153850052,1
166.04565491181307,1
165.60450093916708,1
166.15978862937683,1
167.92776031346648,1
166.4097508903068,1
165.88430221086654,1
165.57680805617687,1
165.51414404881862,1
165.29440424802797,1
164.96237734711426,1
164.46402963684577,1
164.85552406711383,1
164.92094847933504,1
165.11621691916775,1
165.44425860052613,1
165.25198901178692,1
165.0832084285925,1
164.99509706430678,1
165.0723136274947,1
165.22047191937077,1
166.39907574250137,1
166.12565223717573,1
166.3478316715484,1
167.91692951523942,1
169.7207531794112,1
172.30428367896528,1
171.66731022261538,1
172.56328479093932,1
171.2451515005212,1
171.08590851880894,1
170.3825440357691,1
170.54133551946495,1
169.89889140391236,1
169.53071768471565,1
167.9739442998699,1
167.98259509940468,1
169.44324744697772,1
170.4573453083967,1
171.54559338201656,1
171.27962921088255,1
170.37309127307475,1
170.15385974734613,1
168.74017356318723,1
168.1999411045465,1
167.89925968143402,1
167.65086112465153,1
168.58222739237866,1
168.79410194767556,1
168.65447227549797,1
169.51936565246137,1
170.2192423736009,1
170.04868595271742,1
169.825747476466,1
169.9440017913754,1
169.92503599864014,1
169.14893185663038,1
168.46537046383412,1
168.1292899364895,1
168.38160303011867,1
168.31544066389435,1
170.18124581900906,1
170.77844277509936,1
170.11496664984247,1
169.87809209281008,1
170.01882128195086,1
170.92447161940618,1
170.02982407051474,1
169.59248313569924,1
169.6572912196824,1
169.45267453343982,1
168.62090853751772,1
168.98149368484388,1
168.86450331566667,1
170.00281377700844,1
170.7671329410815,1
172.6089615242132,1
172.166584732501,1
171.2590404119448,1
170.05915403083517,1
168.85330740262268,1
167.82487516097532,1
167.15468389103756,1
166.66132414636348,1
166.52502372155834,1
166.8429910203765,1
167.33884631627373,1
166.99606024558247,1
166.78687533196612,1
166.65498995404076,1
166.97918981506288,1
167.66917169520812,1
168.13125473315918,1
168.1618173129045,1
167.79573075488366,1
167.63456707729364,1
167.24072909769774,1
167.0378549772239,1
166.61434548609574,1
166.7521956037094,1
167.1529664553251,1
167.0937658719347,1
166.90489988736974,1
166.9681503684701,1
167.01761495217727,1
167.31093373664797,1
168.147769501342,1
168.8298010398271,1
169.07989103838355,1
169.1787150705016,1
168.89254991197058,1
167.42673650639054,1
166.87410270812975,1
166.01155000963317,1
165.41485915546914,1
165.52184565773646,1
165.4973586767617,1
165.8746714113069,1
166.0227265526268,1
166.05032062090856,1
166.45986580897747,1
166.65201907643512,1
166.68477643756427,1
166.53146476283317,1
166.82161389585394,1
167.00904448570583,1
167.070672164343,1
166.88935573180697,1
167.03810438056414,1
167.2186934954801,1
167.0805508191365,1
167.16314446929064,1
169.18520358861701,1
170.04222597690725,1
170.32308291787487,1
170.62082137022045,1
170.49040562876914,1
170.47489991209716,1
170.4085587135388,1
170.43473350026483,1
170.33828788516306,1
170.29726402599783,1
170.10177374613286,1
170.03343275917635,1
170.1281841661408,1
169.7661513510591,1
169.726856185372,1
169.6616308901205,1
169.6716206754992,1
170.05004796823852,1
170.14226222603793,1
169.7205030848108,1
168.9680595902219,1
168.79541571231752,1
168.41936399414405,1
168.09371429381386,1
168.03639291231224,1
167.93848762183399,1
167.94979655250106,1
167.9431122022627,1
167.6822867075592,1
167.70943920715732,1
167.26778486329164,1
167.1901935065611,1
166.8017083579154,1
166.78014455071818,1
166.76901041915656,1
166.85661856517336,1
166.8683644120607,1
166.4891541306922,1
166.1826099466272,1
166.21786880778558,1
166.28220766886088,1
167.1549343173947,1
168.1416481504093,1
168.332341118838,1
169.41418532000674,1
170.41036132145805,1
171.00258407156016,1
171.36569533519707,1
171.57337830525572,1
172.7181893785674,1
173.34500480149956,1
173.08427659558217,1
172.93803686465304,1
172.4782056166926,1
172.40763754941065,1
172.33430986556024,1
172.04440370413144,1
171.92067293500577,1
171.95589814016773,1
172.00872355646356,1
171.43148974665544,1
171.50175337156367,1
171.61262377618112,1
171.61646851272852,1
171.49168001984825,1
171.26540488341303,1
171.23966227118746,1
171.23403336390112,1
171.2135686713931,1
171.22415872058457,1
171.20223112804874,1
171.2054106427758,1
171.3667631277961,1
171.4267663861221,1
171.59051772042164,1
171.63969324017094,1
172.03978320647556,1
172.17372204382508,1
172.33482051388117,1
172.58226727491453,1
172.56122748971814,1
172.640215733102,1
172.90396571528737,1
173.0996648893754,1
173.17536824825365,1
173.20138692729415,1
172.42497829727057,1
172.42338003692328,1
172.29053717517618,1
172.07094043610144,1
171.95180934850598,1
171.68195241128694,1
171.71755829308609,1
171.90050029734317,1
172.33400965865053,1
172.52953946897244,1
172.61051833269084,1
172.26672225170475,1
172.2309671398686,1
172.26858642115195,1
172.35664582840968,1
172.4543398450322,1
172.4548812051387,1
172.43989934583493,1
172.37520018571618,1
172.4117269227808,1
172.47718563691006,1
172.34375611888674,1
172.28762463606054,1
172.2984515677822,1
172.2133984419701,1
172.11727074135257,1
171.85958560754463,1
171.34806846063248,1
171.17721285123403,1
171.29719557842037,1
171.8361721053604,1
171.7581443386707,1
172.09044759923034,1
172.18646784818526,1
172.475448763896,1
172.62552793725533,1
172.409303022796,1
172.61406911704952,1
172.63698064419796,1
172.6160185089375,1
172.44750161124614,1
172.46809067642135,1
172.46150314504058,1
172.440711412419,1
172.556051030922,1
172.55499452163957,1
172.67617261897288,1
172.6340919548626,1
172.5083398534178,1
172.5743340058933,1
173.23694951165209,1
173.40444758407463,1
173.25122780680118,1
173.34801513464174,1
173.0271727815009,1
172.88634040919297,1
172.7548251769955,1
172.18742391880346,1
171.7581516017149,1
171.8013111393574,1
171.65082548132378,1
171.7443701858734,1
171.8854965691006,1
171.96041685241335,1
172.31254845390706,1
172.30818095939347,1
172.04398066482403,1
171.85719611696751,1
171.92370534371116,1
171.80555504908952,1
171.7457602612307,1
171.85993742632277,1
172.15105953876562,1
172.38871219148524,1
172.46658619530396,1
172.8656853451652,1
172.95232383650847,1
173.11451558611267,1
173.18715133383907,1
173.23629764814757,1
173.2088022931652,1
173.15818797820555,1
173.34657977124195,1
173.87779148093114,1
